Elapsed_Time_s,Timestamp,T1_C,T2_C,Skew_ms,Delta_T_C
840.668,2026-03-06T12:21:32.043317,-9.1406,-8.8359,0.854,-0.3047
840.887,2026-03-06T12:21:32.262829,-9.1406,-8.8359,0.854,-0.3047
841.128,2026-03-06T12:21:32.503343,-9.1406,-8.8359,0.854,-0.3047
841.376,2026-03-06T12:21:32.751980,-9.1563,-8.8438,0.854,-0.3125
841.610,2026-03-06T12:21:32.985735,-9.1406,-8.8438,0.854,-0.2969
841.849,2026-03-06T12:21:33.224294,-9.1484,-8.8438,0.854,-0.3047
842.071,2026-03-06T12:21:33.446799,-9.1484,-8.8516,0.885,-0.2969
842.310,2026-03-06T12:21:33.685882,-9.1563,-8.8516,0.824,-0.3047
842.554,2026-03-06T12:21:33.929298,-9.1563,-8.8516,0.854,-0.3047
842.795,2026-03-06T12:21:34.170862,-9.1563,-8.8672,0.824,-0.2891
843.058,2026-03-06T12:21:34.433930,-9.1641,-8.8672,0.854,-0.2969
843.293,2026-03-06T12:21:34.668248,-9.1641,-8.8672,0.854,-0.2969
843.528,2026-03-06T12:21:34.903570,-9.1641,-8.8672,0.824,-0.2969
843.752,2026-03-06T12:21:35.127152,-9.1719,-8.8672,0.824,-0.3047
843.993,2026-03-06T12:21:35.368587,-9.1719,-8.8750,0.854,-0.2969
844.234,2026-03-06T12:21:35.609271,-9.1719,-8.8828,0.854,-0.2891
844.471,2026-03-06T12:21:35.846413,-9.1719,-8.8750,0.855,-0.2969
844.719,2026-03-06T12:21:36.095021,-9.1797,-8.8828,0.854,-0.2969
844.951,2026-03-06T12:21:36.327081,-9.1797,-8.8828,0.854,-0.2969
845.182,2026-03-06T12:21:36.557708,-9.1797,-8.8828,0.854,-0.2969
845.418,2026-03-06T12:21:36.793511,-9.1797,-8.8828,0.854,-0.2969
845.659,2026-03-06T12:21:37.034977,-9.1797,-8.8906,0.885,-0.2891
845.897,2026-03-06T12:21:37.272587,-9.1875,-8.8906,0.854,-0.2969
846.117,2026-03-06T12:21:37.492331,-9.1875,-8.8906,0.854,-0.2969
846.359,2026-03-06T12:21:37.734619,-9.1953,-8.8984,0.854,-0.2969
846.602,2026-03-06T12:21:37.977860,-9.1953,-8.9063,0.854,-0.2891
846.844,2026-03-06T12:21:38.219416,-9.1953,-8.8984,0.824,-0.2969
847.097,2026-03-06T12:21:38.472866,-9.1953,-8.9063,0.854,-0.2891
847.309,2026-03-06T12:21:38.685041,-9.1953,-8.9063,0.854,-0.2891
847.550,2026-03-06T12:21:38.925576,-9.2031,-8.9063,0.854,-0.2969
847.778,2026-03-06T12:21:39.153234,-9.2031,-8.9141,0.824,-0.2891
848.016,2026-03-06T12:21:39.392001,-9.2109,-8.9141,0.854,-0.2969
848.260,2026-03-06T12:21:39.635748,-9.2109,-8.9141,0.824,-0.2969
848.484,2026-03-06T12:21:39.860097,-9.2109,-8.9141,0.916,-0.2969
848.725,2026-03-06T12:21:40.100821,-9.2109,-8.9219,0.854,-0.2891
848.987,2026-03-06T12:21:40.362190,-9.2188,-8.9219,0.854,-0.2969
849.232,2026-03-06T12:21:40.607190,-9.2188,-8.9297,0.885,-0.2891
849.465,2026-03-06T12:21:40.841021,-9.2188,-8.9297,0.854,-0.2891
849.708,2026-03-06T12:21:41.083340,-9.2266,-8.9297,0.854,-0.2969
849.949,2026-03-06T12:21:41.324476,-9.2266,-8.9375,0.854,-0.2891
850.170,2026-03-06T12:21:41.545273,-9.2266,-8.9297,1.007,-0.2969
850.406,2026-03-06T12:21:41.781460,-9.2266,-8.9375,0.885,-0.2891
850.646,2026-03-06T12:21:42.021518,-9.2344,-8.9375,0.854,-0.2969
850.893,2026-03-06T12:21:42.268955,-9.2266,-8.9453,0.946,-0.2813
851.128,2026-03-06T12:21:42.503114,-9.2344,-8.9453,0.854,-0.2891
851.351,2026-03-06T12:21:42.726840,-9.2344,-8.9375,0.854,-0.2969
851.591,2026-03-06T12:21:42.967073,-9.2344,-8.9531,0.854,-0.2813
851.831,2026-03-06T12:21:43.206545,-9.2344,-8.9531,0.824,-0.2813
852.073,2026-03-06T12:21:43.448242,-9.2500,-8.9531,0.824,-0.2969
852.314,2026-03-06T12:21:43.689871,-9.2422,-8.9531,0.977,-0.2891
852.533,2026-03-06T12:21:43.908244,-9.2500,-8.9609,0.854,-0.2891
852.783,2026-03-06T12:21:44.159007,-9.2500,-8.9688,0.885,-0.2813
853.010,2026-03-06T12:21:44.385307,-9.2578,-8.9609,0.824,-0.2969
853.250,2026-03-06T12:21:44.625303,-9.2500,-8.9609,0.824,-0.2891
853.487,2026-03-06T12:21:44.862807,-9.2500,-8.9688,0.855,-0.2813
853.706,2026-03-06T12:21:45.081985,-9.2578,-8.9766,0.854,-0.2813
853.946,2026-03-06T12:21:45.321524,-9.2578,-8.9688,0.854,-0.2891
854.188,2026-03-06T12:21:45.563582,-9.2578,-8.9688,0.854,-0.2891
854.429,2026-03-06T12:21:45.805038,-9.2656,-8.9766,0.854,-0.2891
854.676,2026-03-06T12:21:46.051992,-9.2656,-8.9766,0.916,-0.2891
854.897,2026-03-06T12:21:46.273083,-9.2656,-8.9766,0.854,-0.2891
855.130,2026-03-06T12:21:46.506047,-9.2656,-8.9766,0.854,-0.2891
855.369,2026-03-06T12:21:46.744695,-9.2656,-8.9844,0.855,-0.2813
855.609,2026-03-06T12:21:46.984480,-9.2734,-8.9844,0.854,-0.2891
855.845,2026-03-06T12:21:47.220801,-9.2734,-8.9844,0.854,-0.2891
856.065,2026-03-06T12:21:47.440902,-9.2813,-8.9922,0.916,-0.2891
856.309,2026-03-06T12:21:47.684266,-9.2734,-8.9922,0.916,-0.2813
856.560,2026-03-06T12:21:47.935149,-9.2813,-9.0000,0.854,-0.2813
856.794,2026-03-06T12:21:48.169183,-9.2813,-9.0000,0.824,-0.2813
857.032,2026-03-06T12:21:48.407310,-9.2813,-9.0000,0.854,-0.2813
857.251,2026-03-06T12:21:48.626914,-9.2813,-9.0000,0.854,-0.2813
857.493,2026-03-06T12:21:48.868317,-9.2891,-9.0000,0.854,-0.2891
857.735,2026-03-06T12:21:49.110461,-9.2891,-9.0078,0.854,-0.2813
857.976,2026-03-06T12:21:49.351750,-9.2891,-9.0078,0.854,-0.2813
858.214,2026-03-06T12:21:49.589963,-9.2891,-9.0078,0.885,-0.2813
858.434,2026-03-06T12:21:49.810026,-9.2969,-9.0156,0.855,-0.2813
858.692,2026-03-06T12:21:50.067598,-9.2969,-9.0156,0.854,-0.2813
858.920,2026-03-06T12:21:50.295804,-9.2969,-9.0156,0.854,-0.2813
859.156,2026-03-06T12:21:50.531708,-9.2969,-9.0234,0.824,-0.2734
859.397,2026-03-06T12:21:50.772435,-9.3047,-9.0156,0.854,-0.2891
859.621,2026-03-06T12:21:50.997013,-9.2969,-9.0156,0.854,-0.2813
859.858,2026-03-06T12:21:51.233896,-9.3047,-9.0234,0.854,-0.2813
860.099,2026-03-06T12:21:51.474172,-9.3047,-9.0234,0.854,-0.2813
860.340,2026-03-06T12:21:51.715140,-9.3047,-9.0313,0.824,-0.2734
860.588,2026-03-06T12:21:51.964095,-9.3125,-9.0313,0.854,-0.2813
860.812,2026-03-06T12:21:52.187938,-9.3125,-9.0313,0.854,-0.2813
861.045,2026-03-06T12:21:52.420602,-9.3125,-9.0313,0.824,-0.2813
861.282,2026-03-06T12:21:52.657429,-9.3203,-9.0313,0.854,-0.2891
861.521,2026-03-06T12:21:52.896484,-9.3203,-9.0391,0.854,-0.2813
861.761,2026-03-06T12:21:53.136691,-9.3203,-9.0391,0.854,-0.2813
861.986,2026-03-06T12:21:53.361271,-9.3203,-9.0469,0.854,-0.2734
862.227,2026-03-06T12:21:53.602748,-9.3203,-9.0469,0.854,-0.2734
862.466,2026-03-06T12:21:53.841965,-9.3281,-9.0469,0.854,-0.2813
862.727,2026-03-06T12:21:54.102994,-9.3203,-9.0469,0.854,-0.2734
862.967,2026-03-06T12:21:54.342587,-9.3281,-9.0547,0.824,-0.2734
863.206,2026-03-06T12:21:54.581144,-9.3281,-9.0469,0.854,-0.2813
863.443,2026-03-06T12:21:54.818871,-9.3359,-9.0547,0.854,-0.2813
863.664,2026-03-06T12:21:55.039193,-9.3359,-9.0547,0.854,-0.2813
863.901,2026-03-06T12:21:55.276574,-9.3359,-9.0547,0.977,-0.2813
864.139,2026-03-06T12:21:55.514854,-9.3281,-9.0547,0.854,-0.2734
864.377,2026-03-06T12:21:55.752876,-9.3359,-9.0625,0.854,-0.2734
864.630,2026-03-06T12:21:56.006098,-9.3438,-9.0625,0.854,-0.2813
864.856,2026-03-06T12:21:56.231679,-9.3438,-9.0625,0.854,-0.2813
865.083,2026-03-06T12:21:56.459055,-9.3438,-9.0625,0.854,-0.2813
865.321,2026-03-06T12:21:56.696275,-9.3438,-9.0703,0.854,-0.2734
865.549,2026-03-06T12:21:56.924906,-9.3516,-9.0703,0.854,-0.2813
865.786,2026-03-06T12:21:57.162059,-9.3516,-9.0781,0.854,-0.2734
866.014,2026-03-06T12:21:57.389223,-9.3516,-9.0703,0.854,-0.2813
866.256,2026-03-06T12:21:57.631876,-9.3516,-9.0781,0.854,-0.2734
866.495,2026-03-06T12:21:57.870227,-9.3516,-9.0781,0.854,-0.2734
866.737,2026-03-06T12:21:58.112564,-9.3594,-9.0781,0.824,-0.2813
866.986,2026-03-06T12:21:58.361157,-9.3516,-9.0859,0.824,-0.2656
867.209,2026-03-06T12:21:58.584190,-9.3594,-9.0781,0.854,-0.2813
867.443,2026-03-06T12:21:58.818167,-9.3594,-9.0859,0.854,-0.2734
867.682,2026-03-06T12:21:59.057734,-9.3594,-9.0938,0.854,-0.2656
867.919,2026-03-06T12:21:59.294943,-9.3594,-9.0859,0.854,-0.2734
868.157,2026-03-06T12:21:59.532859,-9.3672,-9.0859,0.854,-0.2813
868.383,2026-03-06T12:21:59.758652,-9.3672,-9.0938,0.824,-0.2734
868.625,2026-03-06T12:22:00.000964,-9.3672,-9.0938,0.854,-0.2734
868.875,2026-03-06T12:22:00.250546,-9.3672,-9.1016,0.854,-0.2656
869.102,2026-03-06T12:22:00.477384,-9.3672,-9.0938,0.854,-0.2734
869.343,2026-03-06T12:22:00.718792,-9.3750,-9.1016,0.854,-0.2734
869.564,2026-03-06T12:22:00.939342,-9.3672,-9.0938,0.854,-0.2734
869.803,2026-03-06T12:22:01.178123,-9.3750,-9.1016,0.885,-0.2734
870.046,2026-03-06T12:22:01.421814,-9.3750,-9.1094,0.854,-0.2656
870.289,2026-03-06T12:22:01.664118,-9.3750,-9.1094,0.854,-0.2656
870.530,2026-03-06T12:22:01.905305,-9.3828,-9.1016,0.854,-0.2813
870.750,2026-03-06T12:22:02.125882,-9.3828,-9.1094,0.854,-0.2734
870.987,2026-03-06T12:22:02.362375,-9.3828,-9.1094,0.824,-0.2734
871.231,2026-03-06T12:22:02.607022,-9.3828,-9.1094,0.855,-0.2734
871.467,2026-03-06T12:22:02.842381,-9.3828,-9.1172,0.855,-0.2656
871.707,2026-03-06T12:22:03.082971,-9.3906,-9.1172,0.854,-0.2734
871.931,2026-03-06T12:22:03.306729,-9.3828,-9.1172,0.854,-0.2656
872.171,2026-03-06T12:22:03.546916,-9.3828,-9.1172,0.854,-0.2656
872.410,2026-03-06T12:22:03.785277,-9.3906,-9.1172,0.854,-0.2734
872.654,2026-03-06T12:22:04.029138,-9.3906,-9.1172,1.556,-0.2734
872.897,2026-03-06T12:22:04.272566,-9.3984,-9.1250,1.129,-0.2734
873.137,2026-03-06T12:22:04.512750,-9.3984,-9.1328,0.854,-0.2656
873.367,2026-03-06T12:22:04.742252,-9.3906,-9.1328,0.885,-0.2578
873.601,2026-03-06T12:22:04.976574,-9.3984,-9.1250,0.854,-0.2734
873.840,2026-03-06T12:22:05.215248,-9.3984,-9.1328,0.854,-0.2656
874.081,2026-03-06T12:22:05.456429,-9.3984,-9.1406,0.854,-0.2578
874.306,2026-03-06T12:22:05.681648,-9.4063,-9.1328,0.854,-0.2734
874.549,2026-03-06T12:22:05.924751,-9.3984,-9.1406,0.854,-0.2578
874.789,2026-03-06T12:22:06.164130,-9.4063,-9.1328,0.854,-0.2734
875.027,2026-03-06T12:22:06.402629,-9.4063,-9.1484,0.824,-0.2578
875.265,2026-03-06T12:22:06.640385,-9.4063,-9.1406,0.854,-0.2656
875.509,2026-03-06T12:22:06.884305,-9.4063,-9.1406,0.854,-0.2656
875.739,2026-03-06T12:22:07.114622,-9.4141,-9.1406,0.854,-0.2734
875.971,2026-03-06T12:22:07.346685,-9.4141,-9.1406,0.854,-0.2734
876.208,2026-03-06T12:22:07.583972,-9.4141,-9.1484,0.824,-0.2656
876.450,2026-03-06T12:22:07.825377,-9.4141,-9.1563,0.854,-0.2578
876.670,2026-03-06T12:22:08.045893,-9.4141,-9.1484,0.854,-0.2656
876.908,2026-03-06T12:22:08.283169,-9.4219,-9.1563,0.854,-0.2656
877.148,2026-03-06T12:22:08.523497,-9.4219,-9.1563,0.854,-0.2656
877.386,2026-03-06T12:22:08.761766,-9.4219,-9.1563,0.854,-0.2656
877.643,2026-03-06T12:22:09.018692,-9.4219,-9.1563,0.854,-0.2656
877.872,2026-03-06T12:22:09.247612,-9.4219,-9.1563,0.854,-0.2656
878.106,2026-03-06T12:22:09.481181,-9.4297,-9.1641,0.824,-0.2656
878.335,2026-03-06T12:22:09.710546,-9.4219,-9.1641,0.946,-0.2578
878.571,2026-03-06T12:22:09.946427,-9.4297,-9.1719,0.824,-0.2578
878.814,2026-03-06T12:22:10.190079,-9.4297,-9.1641,0.824,-0.2656
879.038,2026-03-06T12:22:10.413940,-9.4297,-9.1641,0.854,-0.2656
879.276,2026-03-06T12:22:10.651280,-9.4297,-9.1719,0.854,-0.2578
879.514,2026-03-06T12:22:10.889988,-9.4375,-9.1719,0.854,-0.2656
879.774,2026-03-06T12:22:11.149885,-9.4375,-9.1641,0.854,-0.2734
880.012,2026-03-06T12:22:11.387984,-9.4375,-9.1797,0.854,-0.2578
880.229,2026-03-06T12:22:11.604975,-9.4375,-9.1719,0.854,-0.2656
880.463,2026-03-06T12:22:11.838933,-9.4375,-9.1797,0.885,-0.2578
880.701,2026-03-06T12:22:12.076294,-9.4375,-9.1797,0.824,-0.2578
880.943,2026-03-06T12:22:12.318872,-9.4453,-9.1797,0.854,-0.2656
881.186,2026-03-06T12:22:12.561983,-9.4375,-9.1797,0.824,-0.2578
881.410,2026-03-06T12:22:12.785829,-9.4453,-9.1875,0.854,-0.2578
881.649,2026-03-06T12:22:13.024437,-9.4453,-9.1797,0.854,-0.2656
881.887,2026-03-06T12:22:13.262145,-9.4531,-9.1875,0.854,-0.2656
882.142,2026-03-06T12:22:13.517502,-9.4531,-9.1875,0.854,-0.2656
882.372,2026-03-06T12:22:13.747624,-9.4453,-9.1875,0.824,-0.2578
882.592,2026-03-06T12:22:13.967708,-9.4531,-9.1953,0.854,-0.2578
882.832,2026-03-06T12:22:14.207145,-9.4531,-9.1875,0.854,-0.2656
883.072,2026-03-06T12:22:14.447176,-9.4531,-9.1953,0.824,-0.2578
883.311,2026-03-06T12:22:14.686585,-9.4609,-9.1953,0.854,-0.2656
883.549,2026-03-06T12:22:14.924628,-9.4609,-9.2031,0.854,-0.2578
883.769,2026-03-06T12:22:15.144176,-9.4609,-9.1953,0.854,-0.2656
884.012,2026-03-06T12:22:15.387464,-9.4609,-9.2031,0.854,-0.2578
884.267,2026-03-06T12:22:15.642143,-9.4609,-9.2109,0.854,-0.2500
884.508,2026-03-06T12:22:15.883402,-9.4688,-9.2031,0.854,-0.2656
884.735,2026-03-06T12:22:16.110242,-9.4688,-9.2031,0.854,-0.2656
884.954,2026-03-06T12:22:16.329273,-9.4609,-9.2109,0.824,-0.2500
885.195,2026-03-06T12:22:16.571063,-9.4688,-9.2109,0.854,-0.2578
885.436,2026-03-06T12:22:16.811351,-9.4688,-9.2109,0.824,-0.2578
885.677,2026-03-06T12:22:17.052767,-9.4688,-9.2109,0.824,-0.2578
885.934,2026-03-06T12:22:17.310001,-9.4688,-9.2188,0.854,-0.2500
886.179,2026-03-06T12:22:17.554383,-9.4766,-9.2188,0.854,-0.2578
886.413,2026-03-06T12:22:17.788273,-9.4766,-9.2266,0.824,-0.2500
886.636,2026-03-06T12:22:18.011444,-9.4766,-9.2188,0.854,-0.2578
886.874,2026-03-06T12:22:18.249900,-9.4766,-9.2188,0.854,-0.2578
887.117,2026-03-06T12:22:18.492951,-9.4844,-9.2188,0.854,-0.2656
887.358,2026-03-06T12:22:18.733328,-9.4844,-9.2188,0.854,-0.2656
887.594,2026-03-06T12:22:18.969920,-9.4844,-9.2266,0.855,-0.2578
887.815,2026-03-06T12:22:19.190516,-9.4844,-9.2266,0.855,-0.2578
888.064,2026-03-06T12:22:19.439398,-9.4922,-9.2266,0.885,-0.2656
888.302,2026-03-06T12:22:19.677492,-9.4922,-9.2266,0.854,-0.2656
888.540,2026-03-06T12:22:19.916104,-9.4922,-9.2266,0.854,-0.2656
888.780,2026-03-06T12:22:20.155971,-9.4844,-9.2344,0.854,-0.2500
889.001,2026-03-06T12:22:20.376402,-9.4922,-9.2344,0.854,-0.2578
889.238,2026-03-06T12:22:20.614024,-9.5000,-9.2266,0.854,-0.2734
889.477,2026-03-06T12:22:20.852624,-9.4922,-9.2344,0.855,-0.2578
889.717,2026-03-06T12:22:21.092563,-9.4922,-9.2344,0.854,-0.2578
889.970,2026-03-06T12:22:21.345759,-9.5000,-9.2344,0.885,-0.2656
890.189,2026-03-06T12:22:21.564948,-9.5000,-9.2344,0.854,-0.2656
890.423,2026-03-06T12:22:21.798693,-9.5000,-9.2422,0.854,-0.2578
890.662,2026-03-06T12:22:22.037324,-9.5000,-9.2422,0.855,-0.2578
890.899,2026-03-06T12:22:22.274690,-9.5078,-9.2500,0.854,-0.2578
891.142,2026-03-06T12:22:22.517803,-9.5078,-9.2500,0.824,-0.2578
891.367,2026-03-06T12:22:22.742956,-9.5000,-9.2500,0.854,-0.2500
891.609,2026-03-06T12:22:22.984251,-9.5078,-9.2578,0.854,-0.2500
891.862,2026-03-06T12:22:23.237929,-9.5078,-9.2500,0.854,-0.2578
892.093,2026-03-06T12:22:23.468260,-9.5078,-9.2578,0.824,-0.2500
892.327,2026-03-06T12:22:23.702527,-9.5156,-9.2578,0.854,-0.2578
892.552,2026-03-06T12:22:23.927266,-9.5078,-9.2656,0.854,-0.2422
892.791,2026-03-06T12:22:24.166821,-9.5156,-9.2656,0.854,-0.2500
893.031,2026-03-06T12:22:24.407057,-9.5156,-9.2578,0.854,-0.2578
893.269,2026-03-06T12:22:24.644578,-9.5156,-9.2656,0.885,-0.2500
893.506,2026-03-06T12:22:24.881333,-9.5156,-9.2656,0.854,-0.2500
893.725,2026-03-06T12:22:25.101024,-9.5156,-9.2656,0.824,-0.2500
893.988,2026-03-06T12:22:25.363532,-9.5156,-9.2656,0.885,-0.2500
894.210,2026-03-06T12:22:25.585383,-9.5234,-9.2656,0.855,-0.2578
894.444,2026-03-06T12:22:25.820038,-9.5234,-9.2734,0.854,-0.2500
894.687,2026-03-06T12:22:26.062400,-9.5234,-9.2734,0.854,-0.2500
894.909,2026-03-06T12:22:26.284747,-9.5234,-9.2734,0.854,-0.2500
895.149,2026-03-06T12:22:26.524259,-9.5234,-9.2734,0.854,-0.2500
895.388,2026-03-06T12:22:26.763832,-9.5234,-9.2734,0.885,-0.2500
895.627,2026-03-06T12:22:27.003104,-9.5313,-9.2734,0.855,-0.2578
895.865,2026-03-06T12:22:27.240813,-9.5313,-9.2734,0.854,-0.2578
896.112,2026-03-06T12:22:27.487598,-9.5313,-9.2813,0.854,-0.2500
896.343,2026-03-06T12:22:27.718194,-9.5313,-9.2813,0.854,-0.2500
896.573,2026-03-06T12:22:27.948984,-9.5391,-9.2734,0.854,-0.2656
896.811,2026-03-06T12:22:28.186497,-9.5313,-9.2813,0.854,-0.2500
897.049,2026-03-06T12:22:28.424326,-9.5391,-9.2891,0.824,-0.2500
897.273,2026-03-06T12:22:28.648764,-9.5313,-9.2813,0.854,-0.2500
897.515,2026-03-06T12:22:28.890282,-9.5313,-9.2891,0.854,-0.2422
897.757,2026-03-06T12:22:29.132583,-9.5313,-9.2891,0.854,-0.2422
898.023,2026-03-06T12:22:29.398193,-9.5391,-9.2969,0.854,-0.2422
898.254,2026-03-06T12:22:29.630103,-9.5469,-9.2969,0.854,-0.2500
898.494,2026-03-06T12:22:29.869736,-9.5469,-9.2891,0.854,-0.2578
898.736,2026-03-06T12:22:30.111431,-9.5469,-9.2969,0.854,-0.2500
898.961,2026-03-06T12:22:30.336442,-9.5469,-9.2891,0.854,-0.2578
899.200,2026-03-06T12:22:30.575265,-9.5469,-9.2969,0.855,-0.2500
899.439,2026-03-06T12:22:30.815100,-9.5547,-9.2969,0.854,-0.2578
899.677,2026-03-06T12:22:31.052433,-9.5547,-9.2969,0.854,-0.2578
899.914,2026-03-06T12:22:31.289845,-9.5547,-9.2969,0.824,-0.2578
900.155,2026-03-06T12:22:31.530742,-9.5469,-9.2969,0.854,-0.2500
900.388,2026-03-06T12:22:31.764035,-9.5469,-9.2969,0.854,-0.2500
900.624,2026-03-06T12:22:31.999779,-9.5547,-9.3047,0.854,-0.2500
900.862,2026-03-06T12:22:32.237948,-9.5625,-9.3047,0.854,-0.2578
901.100,2026-03-06T12:22:32.475284,-9.5625,-9.3047,0.854,-0.2578
901.323,2026-03-06T12:22:32.698904,-9.5547,-9.3047,0.854,-0.2500
901.564,2026-03-06T12:22:32.939944,-9.5625,-9.3047,0.854,-0.2578
901.805,2026-03-06T12:22:33.180233,-9.5625,-9.3047,0.854,-0.2578
902.043,2026-03-06T12:22:33.418818,-9.5625,-9.3047,0.854,-0.2578
902.294,2026-03-06T12:22:33.669177,-9.5625,-9.3125,0.854,-0.2500
902.512,2026-03-06T12:22:33.887587,-9.5625,-9.3047,0.854,-0.2578
902.754,2026-03-06T12:22:34.129991,-9.5625,-9.3125,0.854,-0.2500
902.987,2026-03-06T12:22:34.362228,-9.5625,-9.3125,0.855,-0.2500
903.228,2026-03-06T12:22:34.603786,-9.5703,-9.3125,0.854,-0.2578
903.432,2026-03-06T12:22:34.807241,-9.5703,-9.3125,0.854,-0.2578
903.671,2026-03-06T12:22:35.046666,-9.5703,-9.3125,0.854,-0.2578
903.914,2026-03-06T12:22:35.289287,-9.5703,-9.3203,0.854,-0.2500
904.156,2026-03-06T12:22:35.532057,-9.5703,-9.3203,0.854,-0.2500
904.377,2026-03-06T12:22:35.752609,-9.5625,-9.3203,0.854,-0.2422
904.629,2026-03-06T12:22:36.004992,-9.5703,-9.3125,0.854,-0.2578
904.862,2026-03-06T12:22:36.237540,-9.5703,-9.3203,0.854,-0.2500
905.099,2026-03-06T12:22:36.474192,-9.5703,-9.3281,0.854,-0.2422
905.336,2026-03-06T12:22:36.711458,-9.5781,-9.3203,0.824,-0.2578
905.559,2026-03-06T12:22:36.935050,-9.5781,-9.3203,0.854,-0.2578
905.799,2026-03-06T12:22:37.174453,-9.5781,-9.3281,0.854,-0.2500
906.037,2026-03-06T12:22:37.412231,-9.5859,-9.3203,0.854,-0.2656
906.279,2026-03-06T12:22:37.654873,-9.5859,-9.3281,1.099,-0.2578
906.534,2026-03-06T12:22:37.909512,-9.5781,-9.3281,0.854,-0.2500
906.752,2026-03-06T12:22:38.127427,-9.5859,-9.3281,0.824,-0.2578
906.990,2026-03-06T12:22:38.365715,-9.5859,-9.3281,0.854,-0.2578
907.220,2026-03-06T12:22:38.596038,-9.5781,-9.3281,0.854,-0.2500
907.463,2026-03-06T12:22:38.838580,-9.5859,-9.3281,0.824,-0.2578
907.703,2026-03-06T12:22:39.078744,-9.5859,-9.3359,0.854,-0.2500
907.924,2026-03-06T12:22:39.299376,-9.5938,-9.3359,0.854,-0.2578
908.161,2026-03-06T12:22:39.536766,-9.5938,-9.3281,0.885,-0.2656
908.399,2026-03-06T12:22:39.774508,-9.5859,-9.3359,0.854,-0.2500
908.642,2026-03-06T12:22:40.017226,-9.5938,-9.3359,0.854,-0.2578
908.903,2026-03-06T12:22:40.279054,-9.5938,-9.3281,0.854,-0.2656
909.112,2026-03-06T12:22:40.488059,-9.5859,-9.3281,0.854,-0.2578
909.347,2026-03-06T12:22:40.722329,-9.5938,-9.3359,0.854,-0.2578
909.586,2026-03-06T12:22:40.961774,-9.5938,-9.3359,0.855,-0.2578
909.827,2026-03-06T12:22:41.202948,-9.5938,-9.3359,0.855,-0.2578
910.070,2026-03-06T12:22:41.445825,-9.5938,-9.3438,0.854,-0.2500
910.294,2026-03-06T12:22:41.669352,-9.5938,-9.3359,0.854,-0.2578
910.546,2026-03-06T12:22:41.921138,-9.5938,-9.3438,0.854,-0.2500
910.789,2026-03-06T12:22:42.164374,-9.5938,-9.3438,0.885,-0.2500
911.027,2026-03-06T12:22:42.402853,-9.5938,-9.3438,0.854,-0.2500
911.268,2026-03-06T12:22:42.643936,-9.6016,-9.3438,0.854,-0.2578
911.511,2026-03-06T12:22:42.886263,-9.5938,-9.3438,0.854,-0.2500
911.753,2026-03-06T12:22:43.128557,-9.6016,-9.3438,0.854,-0.2578
911.972,2026-03-06T12:22:43.347947,-9.6016,-9.3438,0.824,-0.2578
912.213,2026-03-06T12:22:43.588390,-9.6016,-9.3438,0.854,-0.2578
912.457,2026-03-06T12:22:43.832974,-9.6016,-9.3438,0.854,-0.2578
912.693,2026-03-06T12:22:44.068529,-9.6016,-9.3516,0.854,-0.2500
912.936,2026-03-06T12:22:44.311257,-9.6016,-9.3438,0.916,-0.2578
913.159,2026-03-06T12:22:44.534730,-9.6016,-9.3516,0.854,-0.2500
913.395,2026-03-06T12:22:44.771005,-9.6016,-9.3516,0.885,-0.2500
913.635,2026-03-06T12:22:45.010604,-9.6016,-9.3516,0.854,-0.2500
913.878,2026-03-06T12:22:45.253344,-9.6016,-9.3516,0.824,-0.2500
914.133,2026-03-06T12:22:45.508909,-9.5938,-9.3594,1.343,-0.2344
914.351,2026-03-06T12:22:45.726189,-9.5938,-9.3516,0.854,-0.2422
914.584,2026-03-06T12:22:45.959727,-9.5938,-9.3516,0.854,-0.2422
914.820,2026-03-06T12:22:46.195882,-9.6016,-9.3516,0.854,-0.2500
915.058,2026-03-06T12:22:46.433829,-9.6016,-9.3594,0.854,-0.2422
915.302,2026-03-06T12:22:46.677233,-9.6016,-9.3516,0.854,-0.2500
915.525,2026-03-06T12:22:46.900705,-9.6016,-9.3516,0.824,-0.2500
915.766,2026-03-06T12:22:47.141498,-9.6094,-9.3594,0.977,-0.2500
916.005,2026-03-06T12:22:47.380664,-9.6094,-9.3516,0.854,-0.2578
916.258,2026-03-06T12:22:47.633375,-9.6016,-9.3594,0.854,-0.2422
916.504,2026-03-06T12:22:47.879685,-9.6094,-9.3594,0.885,-0.2500
916.743,2026-03-06T12:22:48.118662,-9.6094,-9.3594,0.854,-0.2500
916.986,2026-03-06T12:22:48.361171,-9.6016,-9.3594,1.129,-0.2422
917.210,2026-03-06T12:22:48.585493,-9.6016,-9.3594,0.824,-0.2422
917.447,2026-03-06T12:22:48.822983,-9.6094,-9.3594,0.885,-0.2500
917.684,2026-03-06T12:22:49.060068,-9.6016,-9.3516,0.854,-0.2500
917.922,2026-03-06T12:22:49.297730,-9.6094,-9.3594,0.854,-0.2500
918.166,2026-03-06T12:22:49.541282,-9.6094,-9.3672,0.824,-0.2422
918.388,2026-03-06T12:22:49.763943,-9.6094,-9.3594,0.854,-0.2500
918.638,2026-03-06T12:22:50.013826,-9.6094,-9.3672,0.854,-0.2422
918.875,2026-03-06T12:22:50.250223,-9.6094,-9.3672,0.885,-0.2422
919.109,2026-03-06T12:22:50.484890,-9.6016,-9.3672,0.824,-0.2344
